0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
-1.8544512,-1.4200114,0.0014431837,-0.29844075,-2.5386734,-0.43120313,-0.78915,-0.5835243,-0.3134848,-1.1282384,-0.2360464,0.29764718,-0.15511796,-1.9063414,0.1769813,-0.025911322,-1.2992234,-1.1131496,-1.5557673,-1.3195741,-1.0435396,1.0667527,-1.3493904,-0.6794333,-2.8459532,-1.0685023,0.57209396,0.3474414,-0.11284832,-0.7810785,0.36299664,0.8410675,0.032418936,-1.161504,-0.94720656,-1.7574489,0.09112388,-2.8817387,-0.3445598,-0.62231445,0.12843436,0.31582418,0.53155565,0.2558778,-1.2693369,-0.96735424,-0.26052392,0.6723828,0.61528444,0.14463694
-1.0631961,-1.3958988,-1.2005726,0.25577655,-2.9769897,1.2513024,-1.340114,-1.4403899,-0.013765631,-0.020589776,-0.23419727,-1.241154,-0.41111097,-1.3480232,-0.033564605,-0.23037407,-0.855532,-0.4773511,-0.85517794,-1.8949296,0.0076729,1.4504594,-1.1311939,-0.5884733,-1.9379019,-0.91946936,0.66910845,1.6294653,-0.26908937,-0.73541933,1.1196353,1.6129007,-0.66736656,-0.69410414,-0.99277914,-1.2476748,0.9915374,-2.3495114,1.3045207,-0.71923953,-0.24836983,-1.2178383,1.9471622,0.018941168,-1.6329042,-0.16227983,1.9821957,1.1125442,1.438991,0.123025276
-0.5185705,2.4521034,-0.17177644,0.5275931,1.1857022,2.657331,1.7156265,2.5534925,-0.1528378,1.100236,1.9287195,0.5683284,1.7696136,0.8567525,0.9936491,0.66586745,1.1375597,0.87325704,0.7888764,1.0619823,2.3212476,2.7455392,-0.41310436,0.39639845,2.7087088,0.7024672,0.249883,2.4798422,1.5761541,1.9560331,0.99933076,3.2232916,0.56835526,0.8706635,1.7426912,1.0476493,0.9290855,1.2010548,2.6999168,2.3001828,0.54942673,0.7204359,3.0678263,0.19910535,0.6165087,1.1910179,3.6286724,0.13272052,1.9938267,1.5863292
1.3717726,4.540068,2.0641735,1.1537559,4.100146,2.6226645,3.895622,2.2409616,0.7247366,0.8128577,2.686393,2.981128,3.125302,0.9654935,1.6948377,1.1526674,-0.1555787,0.38757482,1.4353569,2.3491516,4.0827875,2.9271586,1.6145848,2.155447,4.0304112,1.5055301,0.5682936,3.7461607,2.274742,3.53214,1.1838876,3.0782974,1.4203138,2.1239936,2.3493478,0.097943164,1.1605148,0.84982586,3.8987782,2.5780637,1.1856655,2.7433774,3.3772628,3.8628075,2.0675335,1.5097038,3.8997948,0.036061354,1.8817837,1.775911
0.015315844,2.9380207,1.3339213,-0.04922904,4.1849284,1.5266519,2.1986878,1.2487329,0.0046940967,-0.06998486,1.3169016,4.331037,0.24563669,0.035112087,0.7322144,0.13889776,-1.4967674,-0.16494548,0.8714902,1.509079,2.8741412,2.065106,0.92077833,1.8707184,2.3305216,0.80783534,-0.18154155,1.5669163,1.0150357,1.6797599,1.8225166,1.3693339,1.7056642,1.0328437,1.3573648,-0.616326,0.9131999,0.07544957,3.0532918,1.0531707,0.58990514,3.023089,1.6969659,5.41025,1.4153664,0.4143156,2.1295087,0.5768897,1.10383,0.5887246
0.6919696,2.9439328,0.2417199,0.79662377,5.880455,1.1215364,1.4839718,1.2500467,0.73615175,0.8915539,0.44868842,2.0153577,-0.062331542,1.0626832,0.46035102,0.9612651,-0.4221813,-0.2731883,-0.05810757,0.9417259,3.432369,1.5534976,1.0985128,0.8627828,3.0300272,0.29056224,0.00927367,3.1471279,0.25253546,0.030937076,1.4136175,2.3727832,-0.21013652,1.3134862,0.035842683,0.58880544,1.4993784,0.050713792,1.8682605,0.81954557,0.66746217,1.0104892,2.152827,4.9627404,0.72581667,0.5889997,1.6175761,0.6254698,1.8208555,0.73526275
1.2559793,2.0494125,0.18166581,0.0438244,5.0368094,1.7186061,0.75710416,0.8330398,-1.0440196,0.14744565,0.39659798,1.4866213,0.60422134,2.0703099,0.18085125,0.8472899,-0.3770751,-0.8178941,0.27088946,0.48081565,2.9725313,0.1500254,-0.32866347,0.4954319,2.9401653,0.44729733,-1.2074636,0.5501026,0.85036045,0.0945096,0.15840496,0.9700144,0.40289795,0.63527083,-0.7093546,1.6983256,0.05810731,0.60025024,1.4338403,-0.04007782,-0.9344961,1.2470533,0.24943914,4.6593046,0.56884575,0.10448051,1.0774248,-1.0895355,0.4132118,0.8586484
1.5679417,4.1773005,1.48476,0.00021584012,6.8014402,1.4334253,3.4738405,1.5380651,0.24289855,1.3986927,1.9411162,2.5036764,2.376242,2.7935627,1.5556417,0.9510415,0.91405296,0.22912823,1.3294114,3.9702086,2.8297453,1.5466379,0.28821483,2.0919333,4.491703,1.6285721,0.3946532,1.1614178,2.3413448,1.5623094,1.6424435,2.3074403,1.3871163,3.1486344,0.16251534,0.94748163,1.3040451,3.0147367,2.1860137,1.4342998,0.043872688,3.032044,2.3038902,4.271103,2.4333751,1.130382,0.8255535,0.06391808,1.9464836,1.8252621
1.8319489,0.8734305,2.0261776,-0.67519623,4.7670603,0.60434335,2.1830423,0.68647474,-0.20984696,0.06809846,-0.39769801,1.6621197,-1.4282409,0.5710894,0.3889887,0.252177,-1.5827568,-0.043777738,0.40977123,1.4322187,0.2924445,1.4639287,1.3642712,1.7621093,2.2827165,0.70809853,0.31399694,0.4721732,-0.16612698,1.7165912,2.3726304,0.671917,0.7148384,0.9869667,0.4501019,0.017197913,1.0900071,0.0689138,0.17381398,2.3563356,0.2647352,1.3809054,1.0424727,3.1154606,2.4870908,0.0796633,-1.2117847,0.24043193,0.7495372,0.5752908
1.6192269,2.0730734,1.3883556,-0.45156863,4.4118624,0.67546314,2.3661883,2.657211,0.19609538,0.34779873,0.02123605,0.8564938,1.2581668,2.2288148,0.6389374,0.73986536,-0.18600328,0.4327106,0.80291235,1.7626263,0.82537466,0.8377318,0.5803036,1.4216573,3.4187427,1.0331948,0.3626525,1.3775201,0.6472418,1.125137,0.8111549,0.7428342,1.5405514,1.5095909,0.8915433,-0.026187198,1.239989,1.670389,0.429812,1.2733704,1.0686638,2.5667143,0.9557011,2.4177322,2.2893004,-0.2252412,-0.19789875,1.0238551,1.341637,0.69572794
