0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
-0.030363398,-0.566022,-0.27944252,-0.6676167,-3.458011,-0.14844891,1.1961217,1.6564041,1.005042,1.0186235,1.0558052,-0.7513923,0.38254154,-3.2122443,0.13253608,2.2944415,0.9407166,1.1504261,-0.5370889,-0.4861506,-2.275306,2.716281,0.9353347,0.012606711,-1.3341937,0.1663466,3.6504602,-0.49311152,0.6727833,0.2575595,0.902688,0.010854597,-0.51960754,0.9182152,0.14490262,-2.2871647,3.0839036,-0.92914605,-0.64716303,2.353437,-0.6410672,0.48081654,2.253029,-2.4445412,0.6200179,-1.1380717,0.5889574,0.57513714,2.6325338,-1.1664704
0.6890113,-1.6744988,-0.29299358,-0.34052044,-3.5402598,-0.5023787,0.27845085,0.26067472,1.0629225,1.1631138,0.46848074,-0.74786925,-0.78574336,-3.6682181,0.180386,1.9797599,0.834363,-0.17272793,0.36465472,-1.3309771,-3.093683,1.0101752,1.7160124,0.18015249,-2.382425,0.93903315,3.0214348,0.5776313,-0.8308394,0.6241879,1.2827947,-0.15049033,-0.3675944,1.0893239,-0.26740918,-2.2288074,2.1511676,-0.5363294,-1.1598744,0.51168823,-0.2761795,-0.08810198,1.091864,-3.2749045,1.0053908,-0.5726316,-1.3508582,0.2378436,1.6919273,-1.212823
0.7631461,-0.97401214,-0.35316506,-0.970371,-0.37080145,-0.39221975,-0.011631677,-0.21970937,0.7979754,0.5032636,-0.3766749,-0.5536573,-0.08615857,-2.662116,0.25745958,0.00698729,0.4134318,-0.8917009,0.9881903,-1.5416232,-0.3144092,0.29787233,1.99429,0.6748633,-0.0105729,0.85874015,0.43349198,-0.0863539,-0.5825346,0.2505545,1.2513859,0.13123135,-0.08676824,-0.12330475,0.1463226,-1.4053158,0.7233529,0.45989165,0.70752317,0.5357158,0.7080877,-0.20975338,0.6833867,-1.908718,0.23734018,-0.4421216,0.6854302,0.6797302,0.6165613,-0.828565
1.246257,0.92215675,-0.38946274,-0.8996965,1.1277703,0.6920894,2.0613532,0.53331447,0.16804658,0.26999107,-0.44808975,0.77544475,0.4102096,-1.7355236,0.5070326,0.0073091392,-0.41185954,-0.40006524,1.3999773,0.2642268,1.1097846,0.6603402,1.2729706,1.4837146,1.2791661,0.54602456,-1.1485353,1.5827949,0.57337147,0.5834168,0.7646091,1.0282884,-0.40514505,0.82538164,0.8038483,-0.3685863,-0.38620624,0.55595666,1.6566492,0.86544174,0.8135984,0.8400505,1.7698526,0.7771392,0.8274994,0.67903835,1.184124,0.35848573,0.31298703,-0.76781654
1.7414974,1.6170633,0.67531466,-0.393084,2.9635935,1.2359113,2.7969713,2.1036544,0.3326619,0.62207705,0.071885936,0.53098845,-0.48086122,-0.5882426,0.6072277,0.27708197,0.5644984,0.5046777,1.805523,1.7095338,2.0439703,1.133456,1.063196,2.5489762,1.7592057,1.1077552,-0.5111091,2.0763159,0.32993132,1.9151345,1.2162616,1.4328992,-0.5577412,2.0376785,1.1227437,0.16981676,0.40035546,1.7918721,2.281587,1.7792791,0.72242546,0.61018264,1.6827557,3.043058,1.534632,1.3043715,1.924916,0.5725216,0.97670096,-0.113518365
1.9420139,1.66364,0.7698442,-0.21718611,4.3216968,1.217948,1.4665755,1.892321,-0.44221914,0.6800462,1.1689538,2.1408532,0.3965512,0.9130031,0.3190413,0.028152524,0.79842424,0.7642228,2.333288,1.2783803,2.5640872,0.7566241,0.8163957,1.369979,2.3340178,1.0880629,-1.1496564,1.1832757,1.1256216,1.923242,-0.020935806,1.5958372,0.25621018,1.6147062,1.2017992,1.681309,-0.44408697,1.7482318,1.9155642,1.1422541,0.46435586,0.76261455,0.8491024,3.6492343,1.3988646,1.1339691,1.924368,-0.57018787,0.09571159,0.43780217
0.9533899,1.9320725,0.3696648,-0.4899351,5.2772636,0.65064424,0.55934936,0.47654268,-0.27728805,-0.6942146,0.8184954,1.1095378,1.5612524,1.2617195,0.542171,-0.41049922,-0.1820068,-0.22428925,1.0557417,0.56671906,2.6737874,0.50566655,0.6679529,0.21766235,2.5555677,0.6646525,-1.1433578,-0.7823874,1.0135499,0.5387548,0.033324696,0.4802991,0.24763039,0.19471751,0.6290874,0.8739785,-0.9047333,2.1217957,1.6764449,-0.860546,0.18571758,1.8182495,-0.41479656,3.3467753,0.532637,-0.46441036,1.4974391,-0.743677,-0.87472993,0.5695827
1.0967325,1.2783787,0.4963154,-0.12237054,3.943873,0.13524514,0.6840822,0.088559724,-0.38770276,-0.14301865,-0.05617585,0.77446866,1.2027044,1.3463637,0.4473492,0.11524554,-0.98762506,-0.03771838,-0.25755137,0.46985406,1.6352221,0.17984252,-0.0070729293,-0.11603447,1.5031421,0.19180267,-0.91000235,0.38908285,0.94657826,-0.13231736,0.31119072,0.73187613,0.3438443,0.33351183,-0.658174,0.28298274,-0.6197408,0.38165107,1.0742756,0.008745242,-0.037809595,1.0656914,-0.723805,2.3859284,0.89729935,-0.624856,0.40875217,-0.42588058,-0.17880076,-0.23916294
0.47386947,1.2827632,0.43249685,0.097682156,2.1730616,-0.19202752,0.13846754,0.36053404,0.31768548,-0.7023803,0.5162679,-1.1747246,-0.40982467,0.94025385,-0.062156748,0.104911655,-0.12323464,-0.004612632,-0.3749183,0.39656764,0.8795454,0.5483191,-0.007925764,-0.12618393,2.4640076,-0.11191951,-0.4806144,0.019814,-0.14087775,-0.92462367,0.33950067,0.9720536,-0.020716438,-0.19856152,-0.9860889,0.21113406,0.015519722,-0.8177048,0.8740528,0.40772173,0.1849099,0.105242684,-0.43609533,1.1539248,0.91049147,-0.9410627,-0.6386349,0.10826735,0.11251394,-0.60482925
1.0315095,1.3186264,0.09593373,0.0696505,1.4564041,0.32882696,0.93305606,1.0758278,-0.78405684,-0.45277703,0.9987558,-0.47544196,-0.19992168,-0.11410075,0.02606709,-0.3693905,-0.112865224,0.5211122,0.12722576,0.14774062,0.12945497,0.6604388,-0.90806794,-0.06048412,2.5045252,-0.23364437,-0.80621445,-0.7552487,0.2836515,0.022393415,-1.00197,-0.47060913,0.66462946,0.89302516,-0.82705015,0.12944137,-0.6399421,-0.19393721,0.4212684,0.7294153,0.06374126,0.28831828,-0.22969678,-0.065978296,0.9771835,-0.76794076,-1.1425737,-1.0324436,-0.47889712,-0.49727654
