0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.25958574,-1.9593922,-0.84903723,-0.2639243,-4.460537,-0.4832867,0.5940482,-1.9130869,0.047045898,0.8186959,-2.235502,-1.4627622,-0.25071308,-3.2953167,0.2027532,0.9300491,0.4233561,0.22683573,0.7924769,-0.13119134,-1.2407639,0.037220187,0.81052387,0.019242994,-1.6119293,-0.9883443,-1.1926745,-1.1966498,-0.2586181,0.20722678,0.38134244,0.11606011,-1.6778152,0.48208612,-0.8288707,-2.1036687,0.24649645,0.264612,0.2787738,-0.3704427,0.0964237,0.7669367,-0.1766345,-1.4116958,1.1277617,-2.1168962,0.48397562,0.57915837,0.63389856,-0.8835131
0.5991909,-1.0980421,-0.6569346,0.22817077,-4.138632,-0.57673955,1.0690573,-0.31947058,1.017706,2.694608,0.3021131,-1.3360788,-2.4707277,-3.9817493,-0.04464093,1.6023226,0.5590909,1.3518002,0.8860065,-0.03137375,-1.6817545,1.2299675,0.5997065,0.08402893,-1.9971614,-0.13490261,-0.42586684,1.6333393,-1.1812593,1.071115,0.45915857,0.3755529,-1.9590843,0.1460434,-1.4001099,-2.802106,0.47602317,-1.8043562,-0.26649788,0.74866694,0.8700802,1.1683275,0.09575305,-1.6115129,1.510225,-0.8628471,0.2035169,0.25349936,0.5045966,-1.8607972
1.5837902,-1.1103088,-0.38155052,0.7174158,-1.9912015,0.775589,1.7757154,1.0748496,1.1406915,2.6118095,0.13733497,-1.101809,-1.6071395,-2.0561292,-0.1120838,3.2463284,1.9635195,2.4344656,1.6192993,-0.9722749,-0.29541746,2.115798,1.0956663,0.030979117,-0.6335077,0.64612377,-0.23980443,1.5300004,-0.9596759,1.9937133,0.42864484,0.87495077,-1.8109016,1.2925029,0.254996,-0.9039106,0.51085615,0.13800593,0.79924196,1.6158481,1.0270492,1.1340251,1.2166002,-0.85270923,2.469699,0.11205118,1.3861177,-0.46402553,1.0989283,-1.1184708
0.8006915,1.0674164,-0.10998128,-0.38904297,0.9779168,1.1415027,2.3344235,1.7357633,1.4790595,2.2274988,1.0134254,1.0796207,0.89136857,-0.3418067,0.15206845,2.5112636,1.7460201,1.0424352,1.8210716,-0.10575263,1.1433525,1.3500713,1.2074438,1.2737973,1.5452617,1.0027436,0.103416234,0.005964878,0.61055297,2.1113892,2.239997,1.1198524,0.28109226,0.97157115,2.9440236,0.33796594,1.233103,1.7177677,0.605485,2.1755264,1.9982198,2.6393366,1.5205216,1.766729,1.1639757,0.88330346,1.5163678,0.87332267,1.1403928,-0.32174844
2.1705499,1.4763465,0.8656904,0.97185075,2.1992638,1.5664523,3.2706075,1.5013664,0.53127325,2.8232145,2.0635152,1.4173034,1.2031058,-0.16989695,1.0757922,2.5152028,0.54608536,0.95297134,3.0145373,2.1548505,1.5597856,1.8666048,1.0810571,2.18776,2.1868107,1.1377614,0.8780063,2.0117738,0.8941528,1.6621504,1.4494933,1.7364293,-0.8793138,3.2203507,1.4180638,0.49608627,0.739954,1.1536576,1.3218013,2.5345292,1.8182821,3.4759564,2.4097686,2.101552,3.1567867,2.2970076,1.7046311,-0.20414624,2.4382818,-0.02063827
2.101702,2.5278878,0.80500835,-0.015465714,3.5277963,1.912849,3.0605907,2.9709587,0.65008676,2.3039315,2.654839,1.4401819,-0.37906602,0.85961866,0.6431308,1.7892824,1.0006748,1.9432158,3.7737942,1.2487338,2.21868,1.3165933,0.8222038,2.1270607,3.3648155,1.7373567,-0.084163725,1.4283909,0.20176178,2.4844763,1.2468065,1.8367467,-0.37201563,2.3142908,1.8701823,1.9646739,1.2784389,2.1270773,1.9398646,2.6280448,1.3809943,2.6239476,1.3391856,2.9625642,2.4023626,2.112707,2.0502732,0.0610272,1.2253512,-0.1050228
1.2594913,1.094848,-0.46048954,-1.0200405,3.4954906,1.1396677,1.4731933,2.3911996,0.2512107,1.5714431,1.5637704,1.0441405,1.0115223,1.7387611,0.35309276,1.0721588,1.2754589,0.27490902,2.5023687,-0.972193,1.5941695,-0.32061324,0.013910642,0.53845465,1.9768748,1.7820812,-0.8305649,0.38794425,0.2824783,1.908229,0.08906642,1.5338608,0.6125687,1.1692258,1.0095844,1.8409677,-0.008636209,2.0950665,0.60568225,1.6178588,-0.21163765,2.4659185,0.7029425,3.6915505,1.6026789,1.096156,0.15126812,-0.49049264,0.7692069,0.011506964
0.21521263,0.65124285,-0.063824944,-0.71979547,4.2727823,0.2199107,0.4893622,0.19442801,-0.32513633,0.5019829,0.96679634,0.46468905,1.3291705,1.9553006,0.6060608,0.16999556,-0.092832096,-0.15610358,1.6668227,-1.0062314,1.7396756,-0.6639945,-0.5455124,1.3703953,1.827359,0.71518147,0.03188417,-0.24810602,1.1958805,0.49282187,0.56806314,0.7402833,-0.97813857,1.3223319,-0.3986021,1.3330113,0.14041394,1.2376081,0.46467134,0.13954394,0.23813853,2.0633626,-0.13274273,2.3269923,2.1995845,0.21832731,0.7709074,0.1325336,1.1318613,-0.3676177
0.7799804,-0.22178179,0.21260911,-0.5642439,2.7223203,-0.48072618,-0.24437638,1.2311586,-1.1058052,0.81814545,0.06378719,-0.95825565,-1.724191,0.5495503,0.21051005,0.40651074,-0.640925,-0.19523561,1.2275164,-0.7722606,0.8949473,-2.4198492,-1.7816584,0.80402774,1.0019877,0.83566785,-1.4299128,-0.4043097,-0.20153016,1.504502,-0.89566183,-0.029972242,-1.0782566,1.0415859,-1.076586,0.1793985,-1.4823794,0.002204012,-0.053663984,-0.083185844,-1.0723737,1.2445599,-0.88830394,1.2099941,1.5718808,0.57326984,-1.0177324,-1.134277,-0.058753554,-1.1271666
0.04894972,-0.48614222,-0.46071234,-1.2543318,1.3748695,-0.8094458,0.7786054,0.8251688,-1.0001408,-0.2865569,-0.024374073,-1.6029805,-2.5256832,0.14377281,-0.6944919,0.25948653,-0.79908425,-0.85352665,1.2961146,-1.1351938,-0.01378214,-1.5743595,-1.0928408,0.622325,0.5098427,0.97080743,-0.026460797,-1.9741665,-1.1438432,0.37481427,-1.0745486,-0.019529423,-0.81689155,1.7923307,-0.81182086,-0.29707614,-0.4153414,0.65526646,-0.53385884,0.22476828,-0.9757093,0.500027,0.322559,-0.045628108,0.914578,1.1186202,-2.0035958,-1.3237908,0.4884377,-0.84367365
1.9677535,0.5599751,0.2741408,-1.115319,2.5643775,0.2848119,2.2077305,-0.014776831,-0.09445444,0.33202508,-0.051930685,0.09781447,-0.25429177,0.53474486,0.7964546,0.34896615,-0.15502663,-0.5983174,1.9511155,0.60755306,1.3409235,-0.43811557,0.8174849,2.2045677,1.6177033,0.36443198,0.34211308,-0.6682765,0.69516754,0.09833945,1.1308467,1.5987244,-1.0145874,2.0980215,-0.46331137,-0.3412996,0.48459935,1.6531953,0.06710708,-0.23598814,0.24322575,1.2760706,0.12005732,0.57715523,2.806499,0.88269114,-0.49632597,-0.48051697,1.9703882,-0.009456303
