0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1.3928393,0.6484977,1.0094707,-0.6653913,-1.8550076,-0.31731448,1.2550055,0.95947444,0.38895574,0.998173,0.8720845,0.053520147,0.1786757,-2.413784,0.16318507,-0.68858385,-1.6130222,-0.1444764,-0.5044313,1.8117907,-1.16024,0.29050356,0.6459184,0.31569684,1.647798,0.8218196,0.3252893,0.24042843,-0.1698574,0.37616426,0.055795353,0.41133586,1.4069103,1.4076803,1.4247992,-4.1982713,0.104993895,0.029760735,1.0974363,0.11879442,-0.032873854,-0.6075178,0.49107185,-2.1824691,0.64398474,-0.17491902,-1.4415299,0.17368801,0.40868512,0.16275248
2.3621964,0.8911297,1.4994977,-0.18598603,-1.5499332,-0.69831747,0.8925245,0.85318553,0.6131494,1.7320908,1.5210663,-0.8138237,1.1585226,-2.6726615,0.61717093,0.10838489,1.3157909,0.8247358,1.0283697,1.4883153,-0.8954313,0.039907992,1.3047502,0.5802472,0.70276105,1.7927777,-0.11698975,0.21175581,1.0871757,0.46444175,0.8167195,-0.2672571,3.3460562,0.7975692,1.4044255,-1.4251611,0.09652517,0.65623367,0.12678184,0.38530686,-0.20301563,0.83798695,0.26664704,-2.0370593,0.70419514,0.64170057,-0.09594546,0.65267676,0.43746793,-0.40296844
0.29876015,0.4525702,0.23802145,-1.0988069,-0.4896507,-0.7643914,0.9509763,0.316052,0.37835076,-0.59167385,0.9138987,-0.025523093,0.21456376,-2.4246528,0.70941615,-0.44073737,-0.005424116,0.03416364,0.3089056,-0.66174734,0.079704836,1.0663973,0.13273522,0.72534347,0.27600962,1.0140646,0.27975222,0.04356703,1.2831068,1.4769518,0.6431218,0.7708447,1.774213,0.09920876,2.4388983,-1.432938,0.37829405,-0.10133148,0.09555011,0.13117093,0.2723437,1.4780613,0.97040284,-0.5524775,0.90407807,-0.8410254,0.8921364,0.15408394,0.85820323,-0.5752891
-1.1996464,0.9206032,-1.8844404,-1.6955928,-0.25193423,-0.5704285,-0.4429079,-0.2428412,-1.1999875,-0.90907073,0.341311,0.86119866,1.386146,-1.9111273,0.57564867,-0.1653286,-2.0344155,-0.6636906,-0.39843747,-1.7457247,0.71890503,-0.02293762,-0.7293689,-0.6415415,-1.2138143,0.13108964,-0.5270459,1.0746998,1.5683417,1.0861713,0.41094258,0.9486331,-1.6053498,-0.4470562,1.4429133,-2.0910928,-0.32271641,-1.2012955,0.051214963,0.35109997,-0.2799365,0.67728573,1.1611614,0.6395051,0.011754351,-1.0217496,0.21927357,-0.8987909,0.23043571,-0.7040612
-0.49999958,0.1782591,-1.5233847,-1.0925722,-0.1937321,-0.82759386,-1.0484622,1.1711804,-1.1023169,1.1880889,-0.7899415,-0.040571507,0.01581457,-2.6793764,-0.047317922,-0.03970477,-0.9113212,-0.79172474,0.5937881,-0.7087828,0.13778673,-1.0055526,-0.6142829,-0.30598584,-1.8825784,0.17267787,-0.75781196,0.40274686,0.02482623,-0.0022192341,0.28295308,-0.11131795,-1.2426836,-0.70054233,-1.394357,-0.814327,-0.6161847,-1.8077731,-0.18961419,-0.8316915,-0.49738717,-0.69653744,-0.07977754,0.61014974,-1.4948151,-0.1822055,-0.7074807,-0.84563655,-0.10903291,-1.4608064
0.6784467,0.07426673,-1.4177369,-0.31891844,-0.36546847,-0.6857641,-1.2942662,0.9337069,-0.6257415,-0.16162127,-0.30558264,-1.7500004,-0.47408935,-2.5105734,-0.59713984,-0.05799043,-0.60962874,-0.4015915,0.5355134,-1.4319288,-0.02032005,-1.3314571,-0.24339318,-0.04960506,-0.54058146,-0.0002651751,0.124378845,-0.12374019,-0.5879784,-1.7636634,-0.13611959,-1.16205,-0.7858974,-0.090545624,-1.216238,-0.42164585,-0.5039653,-1.0871365,-0.32771114,-0.6941409,-0.07819823,-1.223514,-0.48487136,-0.47841465,-0.44161683,-1.5833375,-0.7762037,-0.1832188,0.5212839,-2.3377104
1.6581521,0.6858415,-0.13243777,-0.95627093,1.8875686,-0.07211415,-0.20579278,1.0379845,-1.0976442,-0.3168482,0.31863794,-0.42271858,0.4988393,-0.61622214,-0.4320753,0.07365604,-0.3453391,-0.039327066,0.6697203,-0.5035809,1.089834,-0.27529103,1.1831807,0.19008929,0.9723684,0.83504367,-0.9198342,0.4164179,-0.2994476,-0.9813171,-0.38884676,-0.25401622,0.35502332,0.96310496,-0.006286421,1.4778746,-0.29303816,0.72151506,0.30056673,-0.67992866,-0.65608084,-0.24013278,0.2939068,1.7904073,0.09710816,0.16716479,0.14423995,-1.2454268,-0.00065724517,-1.0156419
0.86239153,1.0610536,-0.33400077,-0.43823114,2.270006,0.6134515,-0.1936871,-0.11889309,-0.64356494,-0.054304678,1.0485245,0.66296446,1.2084289,1.0748199,0.14607257,-0.7591282,-0.8345299,-0.4229333,-0.39695328,-0.17388317,1.1113998,-0.3173827,-0.70887405,-0.080434725,0.3720436,1.3303143,-0.24883436,0.8324562,-0.16849314,0.08344588,-0.31459287,0.28579065,1.0662847,0.046585366,1.2115599,1.5754789,-0.17102525,-1.1930224,0.81548905,-0.9112772,-0.9197762,0.4483138,0.8525999,2.8044374,0.02657587,0.52363724,0.27460507,-0.2983005,-0.667838,-0.18848981
-1.9295132,-0.30821982,-0.63966614,-1.2427453,3.4908845,-0.26257837,-1.183566,-1.9534006,-0.18274719,-0.097506285,-0.38408884,1.00507,0.19212095,0.46869415,-0.2570026,-1.7980955,-0.05112252,-0.67240477,-1.7431939,-0.6828301,1.8361261,-0.29802567,-1.6121967,-1.1204115,0.4440095,-0.0057929177,-0.010978808,-1.2754823,-0.34017435,-1.0836027,-0.5992912,0.76391214,1.4329574,-2.043181,0.37412342,1.0965172,-0.30492315,-1.8581989,0.7815131,-2.2764835,-0.83073014,0.12894513,0.2832454,3.2109652,-2.3675578,0.60254425,-0.48223436,0.27376702,-1.218513,-0.56316984
-0.9130866,-0.33687937,-0.9038596,-1.2662343,1.1411155,-1.7307692,-1.7206573,-2.4524236,-0.6197479,-1.4283966,-1.51094,-1.0214182,0.44139117,-0.03613359,-0.012540888,-1.2814312,0.36318144,-0.9074576,-1.923394,-1.5286101,-0.21102303,-1.9658346,-0.52541363,-1.3495737,-0.3456065,-1.4181485,-1.2234558,-2.7972877,0.64230627,-1.935294,-0.9301232,-0.5289328,-0.15927249,-1.3855168,0.24232954,-1.360503,-1.5892042,-0.64343804,-1.5118159,-1.9955627,-1.9620985,-1.4964536,-1.9615651,1.2401848,-1.5668218,-3.3156493,-1.710986,-0.7473618,-0.08382548,-0.2011525
-0.0025627736,-0.34951323,-0.5999518,-0.62880486,0.6989705,-0.819159,-1.6586913,-2.2894924,-0.51060456,-1.5772107,-0.4088305,-1.3186095,1.175377,0.79135865,0.23461103,-0.9444706,-0.8754452,-0.27200755,-1.5144753,-1.2017915,-0.8847168,-1.5948069,-0.37177992,-0.71601886,-1.1996623,-0.8516377,-0.11532355,-0.24585493,1.0083148,-0.8978175,-0.34251678,-0.11825105,0.10137405,-0.48753953,2.2797954,-1.1341758,-0.49501702,-0.73547363,-1.6828141,-1.2091388,-0.5483129,-0.77874047,-1.1329411,0.22641724,-0.33016837,-1.1300805,-1.1508723,-0.06730629,-0.26765463,0.50724554
-1.9529972,-0.43716985,-1.6932979,0.636621,0.9044079,-1.0529312,-1.8671972,-1.2826871,-0.15582758,-1.2511253,-0.5698976,-0.20798998,0.8614394,0.09072022,-0.103868395,-0.9459931,-0.96441054,-0.17453337,-1.5707074,-1.7690505,0.43574458,-1.1061038,-2.2578876,-0.98881936,-1.7558297,-0.70534956,0.036035504,0.6852424,0.32500222,0.2755015,-0.260016,0.18535277,-0.67928815,-1.3804951,1.0910475,-1.593272,0.001297754,-1.6853937,-0.4551365,-0.3168707,-0.17609231,-1.0144868,0.15838432,0.48276085,-1.3045262,0.057990532,-0.43103713,0.33513644,-0.70857465,-0.29349148
-0.64543515,0.2040309,-1.0504369,-0.010344637,-2.4728947,-2.3296676,-0.3972969,0.047855653,-0.43075672,0.22875556,-0.71354663,-0.6433224,0.060379025,-1.5317721,-0.25094458,0.28592515,-1.283789,-0.18994601,-0.5563214,-1.1825505,-0.7282772,0.33337703,-0.705108,-0.36033395,-1.2981213,-0.680566,-0.022930622,0.3630461,0.2815135,0.66813105,0.48928416,0.53617996,-1.677082,-0.81623405,0.8974384,-1.71269,-0.39954534,-1.1806192,-0.09663025,0.5540712,-0.49476576,-0.81862056,0.21476458,-2.2211287,-0.7203678,0.09824165,-0.6071166,-0.642834,-0.05205649,-1.3503805
0.7405757,0.5428296,-0.8645765,0.8460629,-1.59117,-0.9445415,-0.06779163,-0.31185725,-0.29520026,0.9632069,-0.4051247,-0.4981312,1.0878409,-1.8837527,0.11325303,0.8824532,-0.39530396,0.374637,0.4353363,-0.7624032,-0.2565938,0.95704514,1.2589124,0.050211534,-0.34302312,0.38573173,0.3213429,0.41282442,1.0220015,0.6584381,0.86023283,0.3545623,-1.2280407,-0.31733218,0.19313973,-0.7629965,0.19954379,-0.42423388,0.48030332,0.7784061,0.17999817,-0.18895075,0.07692228,-0.66946423,0.5083102,-0.24082042,0.63037854,-0.25237784,0.4504468,-0.60768545
0.8540966,0.90891844,-0.76082015,0.34324354,0.99943024,0.07889611,0.9592506,0.5477264,-0.4987287,-0.47560138,-0.17450649,0.46375746,0.24937911,-0.05736409,-0.057677936,-0.4831843,-1.2231233,0.4881445,-0.63564515,0.625899,0.64029956,0.6264424,-0.61424816,-0.08702273,0.16756482,0.114436574,-0.022286946,-0.49404013,0.5423226,-0.2972664,-0.25076997,0.50821805,-0.6670318,0.98469293,-1.0730721,0.029382857,-0.03051925,-1.3887938,0.40455624,-0.36206773,-0.46107656,-0.24570307,0.28061542,1.48502,0.14827088,-0.53452325,1.1884665,0.4877549,0.6282679,-0.44184205
-0.6212191,-0.35420507,-1.0661832,0.5456536,1.3061141,0.74288404,0.5597354,0.9994674,-0.30696604,0.35718963,0.42639485,0.8749647,1.3993261,-0.12164385,0.18302988,-0.51201355,-1.3419712,0.6395965,0.2837162,0.11783196,0.06623203,-0.7215337,-1.5843296,-0.5911937,-0.86397594,0.6279556,0.31948712,-0.05212883,0.2665992,0.42281175,0.02096655,0.64653915,-0.25993258,0.35963777,1.731201,0.3454579,-0.19099595,-2.5258803,-0.7412079,-0.025472354,-0.39478073,-0.24801798,-0.19520451,1.5821509,-0.6609157,-0.62641513,0.52863336,-0.037677225,-0.4317608,-0.06004338
